Date,fips,vaccine
11-27-2021,48219,8961
11-27-2021,22049,6071
11-27-2021,39117,13551
11-27-2021,5091,12106
11-27-2021,4005,100377
11-27-2021,13029,13656
11-27-2021,47003,19213
11-27-2021,27041,20042
11-27-2021,19157,10048
11-27-2021,37043,5602
11-27-2021,39167,29941
11-27-2021,36087,188326
11-27-2021,18097,491335
11-27-2021,48499,18202
11-27-2021,8067,36721
11-27-2021,13065,2107
11-27-2021,19109,7216
11-27-2021,18029,28009
11-27-2021,29199,1200
11-27-2021,40079,17822
11-27-2021,47017,12354
11-27-2021,39165,135860
11-27-2021,2130,8218
11-27-2021,6013,841806
11-27-2021,27103,19523
11-27-2021,17169,3226
11-27-2021,48343,4832
11-27-2021,56041,8850
11-27-2021,19101,8199
11-27-2021,31111,10294
11-27-2021,55125,13761
11-27-2021,38013,771
11-27-2021,29035,1830
11-27-2021,24019,17151
11-27-2021,37117,10849
11-27-2021,29167,11714
11-27-2021,17107,14477
11-27-2021,13137,9206
11-27-2021,38043,751
11-27-2021,36069,68755
11-27-2021,20197,3022
11-27-2021,45059,23985
11-27-2021,39113,272368
11-27-2021,8101,86385
11-27-2021,48241,11829
11-27-2021,16027,87403
11-27-2021,20113,14734
11-27-2021,55039,52593
11-27-2021,50023,24628
11-27-2021,48221,27568
11-27-2021,13107,6833
11-27-2021,6035,10644
11-27-2021,37079,9772
11-27-2021,51027,9321
11-27-2021,51069,40144
11-27-2021,21009,18476
11-27-2021,50007,108287
11-27-2021,45031,29616
11-27-2021,48227,12973
11-27-2021,42041,142491
11-27-2021,12065,7882
11-27-2021,21011,6133
11-27-2021,21041,4519
11-27-2021,37033,10479
11-27-2021,19111,15934
11-27-2021,46015,2601
11-27-2021,51650,75639
11-27-2021,48303,138100
11-27-2021,51137,15252
11-27-2021,2020,165877
11-27-2021,51091,1226
11-27-2021,27163,163585
11-27-2021,26063,15816
11-27-2021,47083,3181
11-27-2021,25027,520205
11-27-2021,27021,15246
11-27-2021,29181,3558
11-27-2021,24035,30587
11-27-2021,51035,9449
11-27-2021,13021,39317
11-27-2021,26047,22958
11-27-2021,34025,382270
11-27-2021,13215,65630
11-27-2021,26137,12828
11-27-2021,48367,59502
11-27-2021,39003,40481
11-27-2021,48265,24807
11-27-2021,48161,6861
11-27-2021,36083,102413
11-27-2021,21015,74236
11-27-2021,34017,458012
11-27-2021,38099,5463
11-27-2021,8125,3981
11-27-2021,55035,59121
11-27-2021,40035,6874
11-27-2021,19171,9806
11-27-2021,20143,2163
11-27-2021,18021,13709
11-27-2021,48027,196160
11-27-2021,48295,1042
11-27-2021,46031,1334
11-27-2021,42027,85054
11-27-2021,47045,13690
11-27-2021,1061,9287
11-27-2021,27095,13888
11-27-2021,18169,12072
11-27-2021,21033,6070
11-27-2021,47169,3810
11-27-2021,31173,4383
11-27-2021,30063,71132
11-27-2021,51133,6330
11-27-2021,29131,7881
11-27-2021,55095,20546
11-27-2021,48365,7973
11-27-2021,47055,10591
11-27-2021,1045,24171
11-27-2021,26049,189101
11-27-2021,17065,2773
11-27-2021,27065,6307
11-27-2021,48483,1894
11-27-2021,1117,71769
11-27-2021,27011,2942
11-27-2021,55103,9362
11-27-2021,24027,245975
11-27-2021,19033,24814
11-27-2021,17057,18192
11-27-2021,38011,1108
11-27-2021,31015,623
11-27-2021,28057,7577
11-27-2021,30023,4944
11-27-2021,45021,18148
11-27-2021,31095,3598
11-27-2021,39015,16212
11-27-2021,35023,2257
11-27-2021,20129,972
11-27-2021,27129,7326
11-27-2021,6061,241323
11-27-2021,31063,656
11-27-2021,16047,5601
11-27-2021,26123,20360
11-27-2021,37173,7249
11-27-2021,31135,1075
11-27-2021,21227,46595
11-27-2021,12061,99701
11-27-2021,6039,74034
11-27-2021,28019,2716
11-27-2021,44001,34374
11-27-2021,28105,23653
11-27-2021,40005,4512
11-27-2021,18079,10352
11-27-2021,5035,18873
11-27-2021,17101,6138
11-27-2021,47131,11239
11-27-2021,25021,498738
11-27-2021,27145,85395
11-27-2021,34001,157871
11-27-2021,12075,17883
11-27-2021,20009,10189
11-27-2021,20005,6616
11-27-2021,5143,118429
11-27-2021,25001,11715
11-27-2021,26147,74323
11-27-2021,17045,7540
11-27-2021,17017,6651
11-27-2021,54081,16152
11-27-2021,55045,21616
11-27-2021,35015,24519
11-27-2021,29135,5430
11-27-2021,31075,115
11-27-2021,13073,42727
11-27-2021,29149,3017
11-27-2021,51193,7885
11-27-2021,47013,16099
11-27-2021,40023,4744
11-27-2021,31141,14177
11-27-2021,40095,6956
11-27-2021,29139,5250
11-27-2021,48417,1102
11-27-2021,1125,83487
11-27-2021,49053,82472
11-27-2021,51199,36497
11-27-2021,40125,31902
11-27-2021,29219,13870
11-27-2021,38029,1026
11-27-2021,39141,35636
11-27-2021,39175,9551
11-27-2021,49047,13146
11-27-2021,53051,5113
11-27-2021,54045,9835
11-27-2021,5041,6095
11-27-2021,29207,10684
11-27-2021,5051,41558
11-27-2021,30077,2940
11-27-2021,51685,7306
11-27-2021,21195,28468
11-27-2021,48329,70127
11-27-2021,38075,785
11-27-2021,5003,9068
11-27-2021,40031,67015
11-27-2021,1077,39510
11-27-2021,26075,77519
11-27-2021,51101,8310
11-27-2021,20015,28884
11-27-2021,37057,72481
11-27-2021,26015,27846
11-27-2021,40011,4071
11-27-2021,35019,2747
11-27-2021,48175,2974
11-27-2021,6067,925985
11-27-2021,41043,67451
11-27-2021,31175,1266
11-27-2021,27147,20268
11-27-2021,8095,2029
11-27-2021,29003,5984
11-27-2021,17129,6476
11-27-2021,34013,501505
11-27-2021,30041,9541
11-27-2021,20133,3954
11-27-2021,18151,15442
11-27-2021,42029,301710
11-27-2021,13255,11669
11-27-2021,30101,2012
11-27-2021,26079,7971
11-27-2021,48061,281233
11-27-2021,22005,58592
11-27-2021,42031,15261
11-27-2021,51640,2354
11-27-2021,42131,14336
11-27-2021,13053,39262
11-27-2021,21137,9203
11-27-2021,48093,5758
11-27-2021,5149,9551
11-27-2021,22081,2802
11-27-2021,48435,1538
11-27-2021,26083,1173
11-27-2021,6081,570372
11-27-2021,12031,532561
11-27-2021,27009,15345
11-27-2021,40103,6341
11-27-2021,20073,2756
11-27-2021,27005,17264
11-27-2021,17183,31869
11-27-2021,34041,64903
11-27-2021,46033,4260
11-27-2021,48189,12893
11-27-2021,20035,15183
11-27-2021,19103,99232
11-27-2021,38065,461
11-27-2021,31113,150
11-27-2021,36033,29785
11-27-2021,35035,36075
11-27-2021,28091,10307
11-27-2021,39149,16151
11-27-2021,55067,9660
11-27-2021,36079,65695
11-27-2021,29163,6431
11-27-2021,21159,5743
11-27-2021,36055,489160
11-27-2021,22113,20799
11-27-2021,1057,5210
11-27-2021,54051,3348
11-27-2021,48037,33077
11-27-2021,30081,19910
11-27-2021,46059,1455
11-27-2021,38079,7903
11-27-2021,18057,220977
11-27-2021,48055,21221
11-27-2021,40081,12752
11-27-2021,35041,6344
11-27-2021,35021,341
11-27-2021,39101,28784
11-27-2021,21145,33423
11-27-2021,42101,936551
11-27-2021,51177,57901
11-27-2021,56039,19529
11-27-2021,5087,6548
11-27-2021,13091,2537
11-27-2021,27015,15218
11-27-2021,31121,3098
11-27-2021,46101,2870
11-27-2021,32015,2020
11-27-2021,30085,6580
11-27-2021,29107,13865
11-27-2021,29209,11401
11-27-2021,46073,956
11-27-2021,6085,1481847
11-27-2021,18031,11889
11-27-2021,39155,100180
11-27-2021,21115,10354
11-27-2021,13307,522
11-27-2021,51113,6787
11-27-2021,21057,2681
11-27-2021,37187,5270
11-27-2021,28089,62319
11-27-2021,45041,68991
11-27-2021,55029,20109
11-27-2021,28017,7669
11-27-2021,44003,117783
11-27-2021,48335,2841
11-27-2021,27141,39716
11-27-2021,12079,7380
11-27-2021,39125,7371
11-27-2021,37063,202780
11-27-2021,21141,12789
11-27-2021,21043,11891
11-27-2021,29115,5094
11-27-2021,48005,37091
11-27-2021,5141,6548
11-27-2021,26151,16552
11-27-2021,19081,4920
11-27-2021,33007,19244
11-27-2021,17171,1938
11-27-2021,48287,7464
11-27-2021,48143,14801
11-27-2021,13239,287
11-27-2021,51153,305374
11-27-2021,30007,1897
11-27-2021,38071,6072
11-27-2021,30099,2366
11-27-2021,55113,9080
11-27-2021,42099,19013
11-27-2021,17121,15430
11-27-2021,26001,5787
11-27-2021,54043,3451
11-27-2021,16011,18768
11-27-2021,47139,6619
11-27-2021,48257,63413
11-27-2021,13187,4048
11-27-2021,46093,14279
11-27-2021,19117,3680
11-27-2021,8007,7529
11-27-2021,48385,1607
11-27-2021,48019,9803
11-27-2021,47189,70263
11-27-2021,48441,62311
11-27-2021,46079,5889
11-27-2021,54059,5830
11-27-2021,51171,20022
11-27-2021,27079,12682
11-27-2021,20029,3857
11-27-2021,37185,10060
11-27-2021,28087,27520
11-27-2021,38053,2958
11-27-2021,30071,1613
11-27-2021,29009,14627
11-27-2021,13027,4966
11-27-2021,49039,11005
11-27-2021,42003,708474
11-27-2021,48319,1894
11-27-2021,51670,6647
11-27-2021,17033,8459
11-27-2021,8023,2191
11-27-2021,17049,15270
11-27-2021,2110,21531
11-27-2021,29189,568524
11-27-2021,38017,95114
11-27-2021,19025,5358
11-27-2021,36071,231394
11-27-2021,51590,13413
11-27-2021,27109,108967
11-27-2021,29217,6688
11-27-2021,13179,26245
11-27-2021,51131,7747
11-27-2021,29179,1522
11-27-2021,29049,8916
11-27-2021,17195,29585
11-27-2021,33013,97058
11-27-2021,40007,1515
11-27-2021,28015,3778
11-27-2021,41053,50508
11-27-2021,40063,5580
11-27-2021,29087,1703
11-27-2021,51053,12733
11-27-2021,39051,20455
11-27-2021,53045,36956
11-27-2021,20131,5056
11-27-2021,13173,1265
11-27-2021,20145,3166
11-27-2021,20203,992
11-27-2021,26057,17368
11-27-2021,32001,11142
11-27-2021,32027,2256
11-27-2021,17113,99769
11-27-2021,42043,148833
11-27-2021,22105,56985
11-27-2021,51610,7966
11-27-2021,42129,177252
11-27-2021,17091,51249
11-27-2021,38049,2172
11-27-2021,48275,1338
11-27-2021,27025,29550
11-27-2021,8099,4767
11-27-2021,24005,534521
11-27-2021,16039,10886
11-27-2021,41039,243173
11-27-2021,51121,42753
11-27-2021,22103,136853
11-27-2021,2198,3096
11-27-2021,13003,1493
11-27-2021,13169,7318
11-27-2021,17199,33966
11-27-2021,48327,1053
11-27-2021,18175,10554
11-27-2021,13039,24514
11-27-2021,18067,36393
11-27-2021,23029,20688
11-27-2021,31007,212
11-27-2021,27167,3166
11-27-2021,19195,3580
11-27-2021,39085,137949
11-27-2021,1047,15081
11-27-2021,42059,15558
11-27-2021,16085,6162
11-27-2021,41029,119393
11-27-2021,31167,1521
11-27-2021,17081,15729
11-27-2021,1003,102374
11-27-2021,53007,49986
11-27-2021,42103,28139
11-27-2021,2060,793
11-27-2021,38045,1830
11-27-2021,13017,2420
11-27-2021,29185,3009
11-27-2021,18065,23353
11-27-2021,37005,5999
11-27-2021,42023,2290
11-27-2021,30097,1423
11-27-2021,1001,20543
11-27-2021,24041,25143
11-27-2021,51600,13504
11-27-2021,55041,4998
11-27-2021,48101,440
11-27-2021,5113,6482
11-27-2021,31123,1499
11-27-2021,28093,17229
11-27-2021,48181,56206
11-27-2021,6087,193555
11-27-2021,4027,128029
11-27-2021,35027,10675
11-27-2021,26111,45875
11-27-2021,38089,10476
11-27-2021,21087,4352
11-27-2021,29205,2633
11-27-2021,31131,8187
11-27-2021,21235,14733
11-27-2021,21005,11504
11-27-2021,48289,5760
11-27-2021,29201,15595
11-27-2021,38073,2879
11-27-2021,5081,4446
11-27-2021,47161,5382
11-27-2021,46025,1750
11-27-2021,54079,9996
11-27-2021,18147,8465
11-27-2021,40141,3294
11-27-2021,12037,5525
11-27-2021,29061,2469
11-27-2021,8093,8337
11-27-2021,12119,101074
11-27-2021,29229,6172
11-27-2021,4023,43182
11-27-2021,24009,57923
11-27-2021,5093,15096
11-27-2021,12111,175421
11-27-2021,48259,26942
11-27-2021,35059,1723
11-27-2021,51143,23954
11-27-2021,37103,4404
11-27-2021,13271,2967
11-27-2021,53053,523117
11-27-2021,42051,65738
11-27-2021,19143,2537
11-27-2021,42035,14807
11-27-2021,13149,1728
11-27-2021,20105,1224
11-27-2021,55139,96095
11-27-2021,56015,4721
11-27-2021,51580,1870
11-27-2021,6099,291802
11-27-2021,46055,753
11-27-2021,6069,36112
11-27-2021,48205,2477
11-27-2021,48393,255
11-27-2021,45057,40263
11-27-2021,40017,77918
11-27-2021,47069,10530
11-27-2021,13191,5215
11-27-2021,39119,38518
11-27-2021,31107,3810
11-27-2021,8021,3629
11-27-2021,49013,7735
11-27-2021,55097,40152
11-27-2021,19037,6069
11-27-2021,28117,9988
11-27-2021,54015,2049
11-27-2021,23001,68382
11-27-2021,39137,15198
11-27-2021,30091,1513
11-27-2021,13055,3891
11-27-2021,1081,58402
11-27-2021,20147,2140
11-27-2021,13269,2375
11-27-2021,37053,13993
11-27-2021,21091,4786
11-27-2021,1113,20905
11-27-2021,30031,61448
11-27-2021,38101,28227
11-27-2021,19123,8982
11-27-2021,30069,141
11-27-2021,13259,1298
11-27-2021,20151,4133
11-27-2021,12049,10402
11-27-2021,5089,5546
11-27-2021,54073,1056
11-27-2021,17071,2585
11-27-2021,21075,3188
11-27-2021,13079,2386
11-27-2021,42121,20284
11-27-2021,13315,1321
11-27-2021,36117,51601
11-27-2021,26069,13432
11-27-2021,55101,107773
11-27-2021,13033,9653
11-27-2021,46135,13381
11-27-2021,12041,6255
11-27-2021,5017,5152
11-27-2021,51700,88552
11-27-2021,49027,5225
11-27-2021,39079,13850
11-27-2021,22099,19884
11-27-2021,47125,110898
11-27-2021,34029,303178
11-27-2021,55007,11406
11-27-2021,29073,7118
11-27-2021,30083,3954
11-27-2021,48021,45427
11-27-2021,21113,26430
11-27-2021,16037,1824
11-27-2021,19015,15497
11-27-2021,45087,10398
11-27-2021,26139,155523
11-27-2021,22019,78946
11-27-2021,30045,730
11-27-2021,29161,17915
11-27-2021,21185,34768
11-27-2021,49009,549
11-27-2021,51690,4916
11-27-2021,31019,18495
11-27-2021,13085,3679
11-27-2021,48185,13624
11-27-2021,6009,26822
11-27-2021,12071,441816
11-27-2021,40087,17964
11-27-2021,47147,34385
11-27-2021,6107,216380
11-27-2021,18091,57322
11-27-2021,39065,10971
11-27-2021,12013,4557
11-27-2021,17035,3916
11-27-2021,28123,12927
11-27-2021,12115,283772
11-27-2021,36103,1017181
11-27-2021,39127,13587
11-27-2021,36115,37173
11-27-2021,1065,8214
11-27-2021,1111,7074
11-27-2021,28011,16480
11-27-2021,31157,13303
11-27-2021,51103,6131
11-27-2021,13229,4936
11-27-2021,20031,4013
11-27-2021,37009,13158
11-27-2021,40145,34978
11-27-2021,8043,19069
11-27-2021,47175,3175
11-27-2021,18123,10171
11-27-2021,12091,113887
11-27-2021,55055,44405
11-27-2021,20095,3163
11-27-2021,48255,8154
11-27-2021,29021,30643
11-27-2021,20205,3405
11-27-2021,19047,8411
11-27-2021,28141,6986
11-27-2021,35005,26301
11-27-2021,32017,1867
11-27-2021,48211,1468
11-27-2021,26161,245205
11-27-2021,48375,47887
11-27-2021,54069,5445
11-27-2021,39145,34358
11-27-2021,51720,1235
11-27-2021,16069,19588
11-27-2021,24033,592602
11-27-2021,45013,118926
11-27-2021,13155,1382
11-27-2021,20075,926
11-27-2021,26117,25100
11-27-2021,54063,4005
11-27-2021,8039,9178
11-27-2021,29051,37648
11-27-2021,13163,5151
11-27-2021,36091,166014
11-27-2021,22073,63476
11-27-2021,37135,101544
11-27-2021,21035,16227
11-27-2021,48501,3225
11-27-2021,29211,2442
11-27-2021,19043,7925
11-27-2021,28147,5349
11-27-2021,36023,25947
11-27-2021,30043,5583
11-27-2021,48491,359184
11-27-2021,48001,21034
11-27-2021,38027,1111
11-27-2021,21119,6603
11-27-2021,18009,5010
11-27-2021,42013,55770
11-27-2021,31031,1800
11-27-2021,41005,262744
11-27-2021,18049,7492
11-27-2021,28151,19931
11-27-2021,51125,8017
11-27-2021,27023,5742
11-27-2021,48029,1243004
11-27-2021,19051,3070
11-27-2021,45069,10355
11-27-2021,21189,1906
11-27-2021,21139,4220
11-27-2021,21201,746
11-27-2021,56019,3297
11-27-2021,26059,16253
11-27-2021,48505,7997
11-27-2021,51081,3898
11-27-2021,36039,27264
11-27-2021,54001,1166
11-27-2021,20117,5715
11-27-2021,13097,43457
11-27-2021,18179,11044
11-27-2021,27115,13260
11-27-2021,51065,15760
11-27-2021,13207,3708
11-27-2021,17165,10400
11-27-2021,19011,13698
11-27-2021,20155,28766
11-27-2021,45023,13505
11-27-2021,39043,40693
11-27-2021,22097,31048
11-27-2021,12089,47325
11-27-2021,19137,5166
11-27-2021,8005,399042
11-27-2021,19175,5844
11-27-2021,28157,5112
11-27-2021,30049,37671
11-27-2021,40057,1196
11-27-2021,18105,81564
11-27-2021,8045,34864
11-27-2021,21077,3329
11-27-2021,29069,9971
11-27-2021,17185,5117
11-27-2021,37171,34349
11-27-2021,26043,15907
11-27-2021,48075,3188
11-27-2021,48409,33800
11-27-2021,48045,628
11-27-2021,28055,451
11-27-2021,40123,18071
11-27-2021,45075,43568
11-27-2021,28025,8172
11-27-2021,30087,6862
11-27-2021,42075,67993
11-27-2021,27071,6740
11-27-2021,31077,886
11-27-2021,17021,14189
11-27-2021,55031,17127
11-27-2021,20201,2631
11-27-2021,53049,11510
11-27-2021,48087,855
11-27-2021,29117,6202
11-27-2021,48033,207
11-27-2021,48503,6901
11-27-2021,2070,2222
11-27-2021,8061,504
11-27-2021,47057,10749
11-27-2021,22043,8758
11-27-2021,49055,1354
11-27-2021,28031,8625
11-27-2021,47047,21006
11-27-2021,22013,5830
11-27-2021,51061,39132
11-27-2021,1105,3975
11-27-2021,13051,130676
11-27-2021,9001,693032
11-27-2021,22033,225809
11-27-2021,27125,2118
11-27-2021,38025,971
11-27-2021,16013,15978
11-27-2021,26159,39632
11-27-2021,38009,2860
11-27-2021,27035,33983
11-27-2021,29023,13331
11-27-2021,13095,22519
11-27-2021,38003,5562
11-27-2021,19129,7572
11-27-2021,21205,11547
11-27-2021,27169,29786
11-27-2021,21167,11027
11-27-2021,42091,501872
11-27-2021,31119,14744
11-27-2021,49003,25086
11-27-2021,51067,23000
11-27-2021,29097,53040
11-27-2021,51115,5029
11-27-2021,28133,12236
11-27-2021,6001,1210248
11-27-2021,19131,4842
11-27-2021,41063,4012
11-27-2021,12015,115111
11-27-2021,29153,2656
11-27-2021,30035,10166
11-27-2021,28041,4725
11-27-2021,36059,992041
11-27-2021,39071,14951
11-27-2021,20125,13351
11-27-2021,22115,22626
11-27-2021,12005,81180
11-27-2021,53075,21192
11-27-2021,27049,28142
11-27-2021,12029,5359
11-27-2021,40061,4758
11-27-2021,39007,46462
11-27-2021,17153,1958
11-27-2021,41045,13165
11-27-2021,48245,115651
11-27-2021,40055,1930
11-27-2021,35061,41174
11-27-2021,8011,1347
11-27-2021,16003,1689
11-27-2021,37159,57421
11-27-2021,5083,9197
11-27-2021,40037,28501
11-27-2021,13297,22773
11-27-2021,47179,70878
11-27-2021,22061,18386
11-27-2021,27137,121521
11-27-2021,5065,4731
11-27-2021,21111,443969
11-27-2021,25023,326715
11-27-2021,42089,90490
11-27-2021,18023,14341
11-27-2021,35013,146472
11-27-2021,38105,10269
11-27-2021,5127,4534
11-27-2021,17147,8785
11-27-2021,35025,28038
11-27-2021,37017,14831
11-27-2021,55141,41246
11-27-2021,22053,10646
11-27-2021,32003,1156788
11-27-2021,36027,187325
11-27-2021,20013,5245
11-27-2021,37007,10277
11-27-2021,28071,27478
11-27-2021,19007,5393
11-27-2021,19041,7757
11-27-2021,22111,9282
11-27-2021,27061,23616
11-27-2021,21083,15554
11-27-2021,28143,4452
11-27-2021,8013,231911
11-27-2021,18143,9820
11-27-2021,47153,4819
11-27-2021,55053,9491
11-27-2021,17119,146809
11-27-2021,22089,26926
11-27-2021,31047,10231
11-27-2021,45053,10353
11-27-2021,21165,2676
11-27-2021,48313,5294
11-27-2021,39057,101145
11-27-2021,13151,52408
11-27-2021,46021,858
11-27-2021,48079,1406
11-27-2021,21153,5713
11-27-2021,19023,7782
11-27-2021,48167,188308
11-27-2021,55083,18628
11-27-2021,56031,3172
11-27-2021,29091,12177
11-27-2021,54095,1659
11-27-2021,34005,300570
11-27-2021,13025,2549
11-27-2021,53059,4327
11-27-2021,1063,3754
11-27-2021,19191,11505
11-27-2021,21065,6616
11-27-2021,6007,106494
11-27-2021,16057,20261
11-27-2021,31125,955
11-27-2021,28045,17861
11-27-2021,1091,9500
11-27-2021,46125,4095
11-27-2021,20041,9027
11-27-2021,39171,15184
11-27-2021,30079,379
11-27-2021,2158,4947
11-27-2021,20165,1423
11-27-2021,53035,162941
11-27-2021,1131,5015
11-27-2021,42071,279942
11-27-2021,32009,337
11-27-2021,21217,11400
11-27-2021,19093,3155
11-27-2021,45025,15312
11-27-2021,49007,8811
11-27-2021,16001,256935
11-27-2021,29105,12265
11-27-2021,46083,31718
11-27-2021,12007,11052
11-27-2021,19161,4814
11-27-2021,37143,5908
11-27-2021,5095,3408
11-27-2021,37089,62181
11-27-2021,32011,504
11-27-2021,20011,4965
11-27-2021,30075,343
11-27-2021,8073,1885
11-27-2021,37041,7001
11-27-2021,31025,14166
11-27-2021,27031,4088
11-27-2021,48439,1081890
11-27-2021,54061,16799
11-27-2021,47075,8221
11-27-2021,31143,2008
11-27-2021,5019,10073
11-27-2021,22001,30378
11-27-2021,13125,440
11-27-2021,30017,4612
11-27-2021,26121,88284
11-27-2021,51155,14098
11-27-2021,19013,72534
11-27-2021,51023,15637
11-27-2021,35031,52618
11-27-2021,28103,5348
11-27-2021,35051,6614
11-27-2021,16077,3281
11-27-2021,13275,11183
11-27-2021,5009,12781
11-27-2021,29045,1916
11-27-2021,8017,559
11-27-2021,22011,11600
11-27-2021,39033,17295
11-27-2021,12131,32425
11-27-2021,54035,5185
11-27-2021,5037,7857
11-27-2021,5105,5030
11-27-2021,51179,76830
11-27-2021,48225,8849
11-27-2021,49035,703237
11-27-2021,42039,37324
11-27-2021,48207,1937
11-27-2021,18027,10356
11-27-2021,37183,717737
11-27-2021,48091,85480
11-27-2021,27153,9507
11-27-2021,51157,3665
11-27-2021,48495,2835
11-27-2021,1041,4331
11-27-2021,22065,4379
11-27-2021,50019,14368
11-27-2021,51045,1639
11-27-2021,5031,44928
11-27-2021,51075,14790
11-27-2021,34021,230018
11-27-2021,46095,623
11-27-2021,48215,543856
11-27-2021,37181,22805
11-27-2021,18083,17045
11-27-2021,5023,10133
11-27-2021,40039,12886
11-27-2021,37071,102964
11-27-2021,6109,30192
11-27-2021,20077,2376
11-27-2021,54021,3245
11-27-2021,13267,3780
11-27-2021,1009,16620
11-27-2021,18171,3509
11-27-2021,54025,12072
11-27-2021,47087,3716
11-27-2021,22121,13124
11-27-2021,26027,20691
11-27-2021,48163,10430
11-27-2021,1029,4334
11-27-2021,16075,6742
11-27-2021,16033,292
11-27-2021,45027,14542
11-27-2021,48039,196624
11-27-2021,19107,4478
11-27-2021,17203,19525
11-27-2021,42045,364967
11-27-2021,36051,34556
11-27-2021,13115,18651
11-27-2021,22069,15016
11-27-2021,21109,4415
11-27-2021,26115,78523
11-27-2021,17099,58110
11-27-2021,8071,8237
11-27-2021,6073,1791523
11-27-2021,41007,24643
11-27-2021,36035,26594
11-27-2021,40107,5128
11-27-2021,5027,10407
11-27-2021,37109,38224
11-27-2021,48267,1777
11-27-2021,8111,644
11-27-2021,51735,5344
11-27-2021,46109,6547
11-27-2021,20173,241423
11-27-2021,26077,151064
11-27-2021,17025,4755
11-27-2021,42009,16735
11-27-2021,32033,4658
